zipcode,major_city,radius_in_miles,population,population_density,housing_units,occupied_housing_units,median_home_value,median_household_income
28586,Vanceboro,11.0,8218,63.0,3281,2903,77400.0,36532.0
04064,Old Orchard Beach,3.0,8212,1214.0,6239,4190,197500.0,46089.0
23936,Dillwyn,16.0,8212,38.0,2820,2389,136800.0,36803.0
48217,Detroit,2.0,8210,3591.0,3977,3216,53100.0,26705.0
62203,East Saint Louis,2.0,8209,1234.0,3223,2744,65400.0,28308.0
42320,Beaver Dam,13.0,8205,56.0,3481,3143,88700.0,40369.0
13340,Frankfort,9.0,8205,142.0,3499,3281,105700.0,48671.0
67124,Pratt,18.0,8203,30.0,3796,3370,81600.0,46090.0
27823,Enfield,15.0,8201,43.0,3698,3114,67300.0,30226.0
45619,Chesapeake,6.0,8200,234.0,3632,3264,102900.0,41250.0
35673,Trinity,6.0,8199,187.0,3340,3115,108900.0,47339.0
50201,Nevada,10.0,8199,71.0,3559,3286,126800.0,56619.0
46278,Indianapolis,3.0,8197,628.0,3211,3053,262000.0,106738.0
71101,Shreveport,3.0,8197,1896.0,4357,3617,58500.0,20410.0
79512,Colorado City,20.0,8197,14.0,3449,2337,52600.0,47954.0
10595,Valhalla,3.0,8195,1372.0,2420,2330,606600.0,107708.0
17032,Halifax,15.0,8192,74.0,3502,3204,156000.0,55119.0
34434,Dunnellon,5.0,8191,334.0,3921,3322,120600.0,50213.0
35652,Rogersville,8.0,8190,98.0,4160,3459,114400.0,44880.0
14892,Waverly,6.0,8189,191.0,3609,3346,95100.0,49623.0
07603,Bogota,0.8522727272727273,8187,10703.0,2888,2773,338200.0,77821.0
77957,Edna,22.0,8187,22.0,3753,3095,85100.0,45798.0
01833,Georgetown,4.0,8183,636.0,3044,2937,395700.0,107775.0
63703,Cape Girardeau,3.0,8182,634.0,4243,3673,86700.0,26552.0
33947,Rotonda West,3.0,8180,565.0,5576,3885,192200.0,46974.0
25840,Fayetteville,16.0,8179,113.0,3683,3342,88400.0,35521.0
11559,Lawrence,3.0,8176,1957.0,2821,2558,824600.0,112862.0
79364,Slaton,13.0,8172,41.0,3485,3012,64800.0,40284.0
78073,Von Ormy,7.0,8171,157.0,2877,2553,73900.0,46191.0
48357,Highland,4.0,8170,695.0,3279,3033,165900.0,71979.0
63133,Saint Louis,2.0,8161,2733.0,3660,3010,62100.0,25239.0
32179,Ocklawaha,8.0,8156,119.0,4715,3416,83400.0,34358.0
54001,Amery,11.0,8155,70.0,4254,3343,153700.0,48750.0
60022,Glencoe,2.0,8153,2075.0,2993,2815,885600.0,162460.0
13732,Apalachin,5.0,8153,247.0,3291,3149,126600.0,74842.0
30814,Harlem,6.0,8150,159.0,3332,3038,117400.0,41747.0
83712,Boise,5.0,8148,355.0,3853,3632,294400.0,65083.0
15332,Finleyville,5.0,8148,299.0,3764,3564,140600.0,57107.0
64112,Kansas City,0.9659090909090909,8147,5525.0,5744,4828,281600.0,54679.0
43105,Baltimore,6.0,8147,142.0,3261,3107,196200.0,69216.0
42167,Tompkinsville,16.0,8145,39.0,3856,3352,75400.0,30026.0
64683,Trenton,14.0,8144,36.0,4048,3407,76700.0,37845.0
27822,Elm City,11.0,8143,89.0,3578,3290,99000.0,46250.0
19343,Glenmoore,5.0,8142,300.0,2871,2749,368300.0,109583.0
72176,Ward,6.0,8141,103.0,3260,2957,105100.0,47471.0
02916,Rumford,2.0,8139,3185.0,3763,3556,245600.0,63480.0
32626,Chiefland,18.0,8133,40.0,4186,3393,86800.0,33439.0
34607,Spring Hill,8.0,8133,317.0,5032,3720,183200.0,43522.0
27371,Troy,11.0,8132,50.0,3658,3005,108000.0,33141.0
37385,Tellico Plains,14.0,8131,33.0,4195,3253,112800.0,39114.0
46124,Edinburgh,8.0,8127,132.0,3286,3022,97500.0,43172.0
49460,West Olive,7.0,8126,149.0,3273,2748,178300.0,65230.0
55454,Minneapolis,1.0,8125,13314.0,3126,2961,169700.0,12806.0
64485,Savannah,10.0,8124,79.0,3376,3144,117100.0,46362.0
70087,Saint Rose,3.0,8122,644.0,3058,2870,161300.0,48125.0
23024,Bumpass,16.0,8120,77.0,4180,3170,186000.0,49122.0
72958,Waldron,26.0,8117,23.0,3671,3120,81300.0,35458.0
14057,Eden,6.0,8116,169.0,3296,3114,155200.0,61292.0
99156,Newport,37.0,8114,25.0,4608,3409,193000.0,37129.0
95065,Santa Cruz,5.0,8113,725.0,3361,3198,659500.0,85156.0
22942,Gordonsville,11.0,8113,73.0,3893,3266,239600.0,56750.0
28398,Warsaw,8.0,8112,83.0,3566,3153,74900.0,28630.0
25430,Kearneysville,8.0,8112,169.0,3156,2929,200900.0,50619.0
60162,Hillside,2.0,8111,2534.0,3114,2891,180100.0,53868.0
76102,Fort Worth,2.0,8111,1880.0,3792,3162,194400.0,50177.0
43203,Columbus,1.0,8108,5494.0,5062,3533,85200.0,18763.0
35476,Northport,4.0,8106,1467.0,3613,3272,129300.0,34057.0
15042,Freedom,4.0,8105,486.0,3629,3377,136000.0,53697.0
92359,Mentone,6.0,8103,486.0,3058,2819,220300.0,54792.0
92233,Calipatria,14.0,8099,54.0,1270,1137,85400.0,35152.0
07764,West Long Branch,1.0,8097,2833.0,2528,2384,411900.0,85417.0
77480,Sweeny,11.0,8097,57.0,3357,2981,91800.0,53639.0
02466,Auburndale,1.0,8096,4521.0,3090,2977,633600.0,105893.0
14428,Churchville,7.0,8096,158.0,3280,3167,144000.0,59587.0
31546,Jesup,13.0,8095,48.0,2765,2351,99900.0,38831.0
03244,Hillsborough,9.0,8092,98.0,3942,3195,205000.0,55683.0
04084,Standish,8.0,8088,172.0,3767,2887,210200.0,63657.0
49349,White Cloud,13.0,8087,43.0,4485,3043,84700.0,37453.0
39530,Biloxi,12.0,8086,784.0,4361,3412,114500.0,29732.0
32134,Fort Mc Coy,15.0,8084,34.0,6087,3722,70200.0,33539.0
12563,Patterson,4.0,8084,354.0,2600,2399,318600.0,92950.0
16438,Union City,12.0,8083,78.0,4164,3090,93500.0,45550.0
22443,Colonial Beach,8.0,8083,132.0,4807,3442,194800.0,49091.0
56320,Cold Spring,8.0,8080,151.0,3380,3003,187100.0,64754.0
28383,Rowland,10.0,8080,77.0,3300,2955,54900.0,29471.0
39191,Wesson,17.0,8074,37.0,3280,2856,88300.0,42366.0
29356,Landrum,12.0,8074,99.0,4214,3463,158100.0,45682.0
24590,Scottsville,14.0,8074,48.0,3549,3146,192600.0,51840.0
08530,Lambertville,5.0,8071,318.0,3331,3158,366100.0,87396.0
87740,Raton,37.0,8068,7.0,4155,3488,96300.0,34280.0
96790,Kula,15.0,8065,35.0,3664,3210,694200.0,72719.0
41858,Whitesburg,11.0,8064,92.0,3727,3297,58100.0,33281.0
74015,Catoosa,9.0,8064,142.0,3766,3024,130600.0,53995.0
53040,Kewaskum,9.0,8064,124.0,3280,3097,219800.0,70156.0
25813,Beaver,8.0,8063,135.0,2552,2262,119400.0,37713.0
24614,Grundy,15.0,8061,63.0,3925,3416,76900.0,33769.0
32347,Perry,22.0,8057,76.0,3621,3200,77400.0,39441.0
78575,Olmito,2.0,8056,654.0,2951,2482,117200.0,52039.0
55336,Glencoe,12.0,8054,63.0,3391,3135,157300.0,60413.0
61606,Peoria,1.0,8051,6044.0,2998,2568,99900.0,35904.0
44813,Bellville,10.0,8051,112.0,3201,3032,128100.0,46120.0
46923,Delphi,12.0,8048,60.0,3417,3092,104600.0,48000.0
28719,Cherokee,11.0,8048,60.0,3733,2879,103200.0,26565.0
48359,Lake Orion,4.0,8044,747.0,3291,2931,167000.0,58150.0
57107,Sioux Falls,6.0,8044,166.0,3249,3010,136800.0,55141.0
06878,Riverside,2.0,8043,3358.0,2818,2674,1000001.0,166050.0
80421,Bailey,13.0,8042,58.0,4375,3355,237500.0,66319.0
73446,Madill,15.0,8042,35.0,3591,2926,77600.0,37515.0
75021,Denison,7.0,8036,133.0,3489,3149,87800.0,40000.0
04093,Buxton,8.0,8034,198.0,3301,3108,199900.0,58519.0
49866,Negaunee,19.0,8034,55.0,3786,3286,122100.0,52058.0
84664,Mapleton,3.0,8033,470.0,2136,2050,328900.0,86196.0
61010,Byron,7.0,8032,207.0,3109,2935,181100.0,71632.0
68117,Omaha,2.0,8032,1763.0,3205,3032,109700.0,45428.0
51360,Spirit Lake,12.0,8031,72.0,6167,3627,176500.0,60519.0
55009,Cannon Falls,12.0,8030,66.0,3422,3174,212400.0,60929.0
11705,Bayport,2.0,8030,2262.0,2944,2834,448100.0,88958.0
33597,Webster,14.0,8026,61.0,3769,3052,76800.0,32809.0
70648,Kinder,13.0,8026,41.0,3006,2568,86300.0,41967.0
28429,Castle Hayne,7.0,8026,205.0,3238,2997,153600.0,48922.0
27569,Princeton,9.0,8022,99.0,3346,3062,113700.0,47481.0
14445,East Rochester,1.0,8019,4213.0,3687,3505,100100.0,49683.0
61951,Sullivan,10.0,8017,59.0,3476,3189,102400.0,43958.0
18069,Orefield,4.0,8017,580.0,2945,2815,282700.0,80718.0
14470,Holley,9.0,8016,125.0,3378,3170,94700.0,51918.0
96791,Waialua,3.0,8014,215.0,2776,2452,555600.0,72995.0
24148,Ridgeway,10.0,8013,112.0,3853,3402,98400.0,40159.0
33767,Clearwater Beach,4.0,8007,4034.0,8450,4470,380500.0,58780.0
57717,Belle Fourche,33.0,8007,6.0,3552,3278,122200.0,41997.0
76704,Waco,3.0,8007,1548.0,3704,3225,48500.0,17166.0
11024,Great Neck,2.0,8002,2271.0,2389,2230,1000001.0,97383.0
98563,Montesano,35.0,8001,22.0,3407,3169,185200.0,50538.0
71467,Pollock,12.0,7998,45.0,2342,2022,83600.0,44839.0
58072,Valley City,20.0,7997,25.0,3974,3533,95900.0,48484.0
25560,Scott Depot,4.0,7997,344.0,3260,3122,177700.0,71284.0
32424,Blountstown,16.0,7994,51.0,2827,2429,68700.0,29770.0
93510,Acton,7.0,7993,111.0,2954,2729,427300.0,85096.0
01267,Williamstown,10.0,7989,146.0,3202,2638,293000.0,72352.0
14032,Clarence Center,5.0,7989,344.0,2783,2686,246800.0,94092.0
10504,Armonk,5.0,7987,491.0,2735,2605,1000001.0,182292.0
44255,Mantua,6.0,7987,190.0,3267,3060,154800.0,51950.0
47429,Ellettsville,6.0,7986,324.0,3369,3185,134400.0,55190.0
79510,Clyde,18.0,7982,29.0,3683,3091,77800.0,46555.0
48657,Sanford,9.0,7981,129.0,3673,3257,122900.0,52784.0
46701,Albion,9.0,7979,83.0,3420,2928,114000.0,47272.0
43515,Delta,9.0,7979,98.0,3228,3003,134900.0,52026.0
07649,Oradell,2.0,7978,3291.0,2831,2749,567700.0,149871.0
24557,Gretna,13.0,7977,49.0,4286,3493,95200.0,32490.0
75949,Huntington,15.0,7976,40.0,3599,3007,73900.0,38165.0
06787,Thomaston,6.0,7975,653.0,3309,3139,224500.0,76692.0
32820,Orlando,5.0,7974,528.0,2908,2636,206700.0,69861.0
66749,Iola,8.0,7974,68.0,3659,3253,66700.0,39719.0
48455,Metamora,10.0,7974,123.0,3331,3003,204500.0,68421.0
45207,Cincinnati,1.0,7974,6780.0,3188,2375,84500.0,24198.0
01543,Rutland,6.0,7973,227.0,2990,2791,268800.0,86482.0
01364,Orange,7.0,7969,203.0,3652,3224,163400.0,45758.0
28040,Ellenboro,10.0,7969,112.0,3648,3168,104900.0,40985.0
59725,Dillon,66.0,7963,4.0,3861,3397,177900.0,42944.0
53014,Chilton,13.0,7962,62.0,3595,3237,151500.0,54664.0
01921,Boxford,6.0,7961,338.0,2756,2687,572900.0,125833.0
62204,East Saint Louis,3.0,7960,1422.0,3799,2894,48100.0,16751.0
46392,Wheatfield,10.0,7957,73.0,3018,2815,157200.0,64250.0
62618,Beardstown,11.0,7955,93.0,3166,2900,71900.0,42394.0
78730,Austin,3.0,7955,553.0,3647,3355,580300.0,120568.0
15537,Everett,13.0,7952,71.0,3801,3307,119800.0,44039.0
79411,Lubbock,0.9659090909090909,7951,5345.0,3575,3023,50800.0,24244.0
46565,Shipshewana,8.0,7950,125.0,2416,2218,210400.0,48634.0
24263,Jonesville,12.0,7950,66.0,3185,2770,78900.0,32312.0
84653,Salem,4.0,7947,358.0,2248,2132,262900.0,75560.0
49938,Ironwood,21.0,7945,33.0,4812,3646,65600.0,32512.0
35062,Dora,7.0,7944,177.0,3355,3029,124900.0,51653.0
15085,Trafford,4.0,7944,831.0,3612,3369,147400.0,62908.0
35005,Adamsville,6.0,7942,230.0,3485,3067,97000.0,46059.0
13152,Skaneateles,10.0,7941,123.0,4281,3248,269900.0,86378.0
78112,Elmendorf,7.0,7941,157.0,2743,2441,76200.0,46974.0
34436,Floral City,8.0,7938,140.0,4609,3580,93000.0,31901.0
72753,Prairie Grove,13.0,7936,89.0,3408,2948,141500.0,55698.0
35031,Blountsville,11.0,7933,61.0,3497,3041,93600.0,32492.0
89447,Yerington,39.0,7931,10.0,3783,3200,119500.0,40565.0
12018,Averill Park,8.0,7930,178.0,3378,3050,214400.0,80126.0
97540,Talent,8.0,7930,190.0,3653,3416,201700.0,38557.0
60155,Broadview,1.0,7927,4251.0,3321,3106,159200.0,51690.0
63552,Macon,11.0,7926,61.0,3820,3333,93800.0,40919.0
14209,Buffalo,2.0,7926,8673.0,4683,3954,177500.0,30086.0
36603,Mobile,3.0,7922,1233.0,3628,2754,77500.0,22298.0
46738,Garrett,5.0,7918,303.0,3225,2949,87400.0,42893.0
70437,Folsom,8.0,7918,86.0,3364,3062,162900.0,47806.0
32202,Jacksonville,1.0,7915,4003.0,2090,1727,94100.0,15000.0
07033,Kenilworth,2.0,7914,3668.0,2924,2841,358500.0,92310.0
94571,Rio Vista,12.0,7911,67.0,4149,3681,217500.0,54223.0
28518,Beulaville,10.0,7909,83.0,3523,3132,109000.0,37466.0
30566,Oakwood,2.0,7906,849.0,3394,3008,133700.0,41559.0
78231,San Antonio,2.0,7906,2045.0,3380,3243,221500.0,83696.0
84319,Hyrum,5.0,7905,81.0,2365,2203,161400.0,57328.0
48218,River Rouge,2.0,7903,2978.0,3731,2897,38600.0,26185.0
12198,Wynantskill,4.0,7903,604.0,3281,3123,193100.0,82188.0
36874,Salem,9.0,7901,71.0,3501,3000,119400.0,49872.0
32561,Gulf Breeze,16.0,7899,670.0,6218,3452,342200.0,83182.0
53018,Delafield,4.0,7899,686.0,2973,2838,336600.0,94873.0
78101,Adkins,7.0,7898,154.0,2971,2782,172500.0,64878.0
30673,Washington,15.0,7897,30.0,3669,3159,102200.0,29414.0
12159,Slingerlands,4.0,7896,560.0,3456,3306,326400.0,87794.0
65746,Seymour,12.0,7895,44.0,2802,2527,103100.0,39097.0
11789,Sound Beach,0.9659090909090909,7895,4640.0,3105,2829,293700.0,79764.0
27357,Stokesdale,6.0,7894,186.0,3340,3057,143700.0,47329.0
29572,Myrtle Beach,4.0,7893,963.0,15369,4001,241300.0,53092.0
06855,Norwalk,2.0,7892,3318.0,3453,3251,473000.0,73958.0
02054,Millis,3.0,7891,656.0,3158,3030,370100.0,91341.0
49712,Boyne City,11.0,7890,110.0,4798,3287,148600.0,46356.0
35222,Birmingham,2.0,7884,2112.0,4331,3752,214800.0,44214.0
49031,Cassopolis,11.0,7884,69.0,4257,3133,140200.0,44805.0
04032,Freeport,7.0,7879,227.0,3690,3209,265000.0,67382.0
67880,Ulysses,17.0,7878,12.0,2969,2735,90400.0,53169.0
20181,Nokesville,9.0,7877,133.0,2758,2635,396100.0,108438.0
08312,Clayton,2.0,7875,1356.0,3009,2807,183500.0,62980.0
74462,Stigler,13.0,7875,32.0,4736,3206,78800.0,37109.0
39845,Donalsonville,17.0,7871,40.0,4411,3171,71300.0,30307.0
79104,Amarillo,2.0,7869,2053.0,2773,2538,61500.0,27490.0
82401,Worland,38.0,7866,13.0,3428,3182,161800.0,47474.0
74346,Jay,12.0,7864,35.0,3849,3008,95800.0,32213.0
55121,Saint Paul,4.0,7861,870.0,3816,3516,198400.0,64385.0
06052,New Britain,1.0,7858,3082.0,3469,3192,194400.0,54602.0
31331,Townsend,16.0,7856,27.0,5630,3330,111800.0,39650.0
48629,Houghton Lake,11.0,7854,98.0,7346,3641,101700.0,33143.0
14589,Williamson,6.0,7854,179.0,3561,3134,116200.0,55558.0
31302,Bloomingdale,6.0,7853,185.0,3141,2878,135700.0,64643.0
10280,New York,0.5681818181818182,7853,56710.0,4962,4053,685700.0,129574.0
00622,Boqueron,5.0,7853,271.0,8714,3188,,
41179,Vanceburg,17.0,7852,24.0,3720,3139,59600.0,27740.0
12033,Castleton On Hudson,6.0,7851,291.0,3283,3096,214900.0,68382.0
52544,Centerville,12.0,7847,57.0,3949,3467,80600.0,38317.0
50321,Des Moines,3.0,7846,664.0,3444,3201,188200.0,51653.0
72837,Dover,17.0,7845,34.0,3465,3105,93600.0,38281.0
06607,Bridgeport,0.8522727272727273,7843,6708.0,3309,2703,159700.0,30840.0
03773,Newport,12.0,7841,85.0,3689,3193,169200.0,53955.0
17851,Mount Carmel,4.0,7841,518.0,4549,3562,42500.0,33101.0
02881,Kingston,2.0,7841,2169.0,1177,1087,334000.0,80844.0
76539,Kempner,11.0,7841,57.0,3212,2909,151500.0,56696.0
48872,Perry,9.0,7840,139.0,3070,2864,123400.0,48347.0
64744,El Dorado Springs,13.0,7836,31.0,3867,3304,82000.0,29788.0
38824,Baldwyn,12.0,7832,57.0,3449,3064,71000.0,32344.0
07645,Montvale,2.0,7832,1963.0,2867,2773,593200.0,107662.0
02813,Charlestown,6.0,7831,215.0,5151,3250,309800.0,69349.0
76655,Lorena,9.0,7831,103.0,2946,2792,154900.0,75104.0
78834,Carrizo Springs,18.0,7829,14.0,3244,2635,56000.0,42222.0
90056,Los Angeles,2.0,7827,4955.0,3518,3371,712400.0,86858.0
11557,Hewlett,1.0,7823,3870.0,2961,2782,544500.0,115516.0
17320,Fairfield,6.0,7823,141.0,3196,3001,225400.0,71354.0
36345,Headland,9.0,7822,64.0,3400,3085,129200.0,53114.0
44606,Apple Creek,6.0,7819,186.0,2288,2182,127600.0,50354.0
79124,Amarillo,14.0,7819,87.0,3225,3059,211000.0,78627.0
28761,Nebo,13.0,7816,72.0,3694,3008,96200.0,39847.0
35096,Lincoln,9.0,7815,99.0,3831,3029,105100.0,45233.0
34431,Dunnellon,7.0,7815,72.0,4153,3457,111000.0,31926.0
21035,Davidsonville,4.0,7815,276.0,2733,2652,629500.0,129904.0
71103,Shreveport,2.0,7813,2059.0,3605,2951,45900.0,22695.0
61282,Silvis,2.0,7809,2339.0,3674,3428,118200.0,42326.0
01564,Sterling,5.0,7808,255.0,2965,2810,332500.0,98872.0
48039,Marine City,4.0,7807,339.0,3541,3154,106600.0,46190.0
19560,Temple,3.0,7805,960.0,3254,3086,138400.0,64183.0
37033,Centerville,16.0,7805,31.0,3591,3128,116700.0,42681.0
12540,Lagrangeville,6.0,7802,229.0,2785,2622,351100.0,99697.0
38474,Mount Pleasant,12.0,7802,72.0,3453,3039,92200.0,41019.0
44681,Sugarcreek,7.0,7799,131.0,2580,2444,135100.0,48101.0
72081,Judsonia,14.0,7798,84.0,3287,2966,81900.0,40884.0
60401,Beecher,7.0,7797,137.0,3203,3005,187200.0,64063.0
29655,Iva,12.0,7796,52.0,3954,3066,77400.0,33481.0
35594,Winfield,12.0,7794,54.0,3724,3200,90500.0,35200.0
23523,Norfolk,2.0,7793,3606.0,2874,2659,166300.0,28896.0
60661,Chicago,0.625,7792,26223.0,5866,5016,340400.0,93750.0
27962,Plymouth,9.0,7792,87.0,3668,3220,91000.0,28918.0
49419,Hamilton,10.0,7791,108.0,2787,2661,173600.0,61465.0
85658,Marana,11.0,7790,35.0,4197,3382,269300.0,79873.0
48848,Laingsburg,9.0,7789,118.0,3076,2880,148900.0,64830.0
49649,Kingsley,10.0,7789,75.0,2449,2215,135400.0,51406.0
92320,Calimesa,4.0,7788,728.0,3654,3285,160900.0,43839.0
25702,Huntington,8.0,7788,669.0,4004,3446,73000.0,30986.0
73078,Piedmont,6.0,7786,118.0,2726,2638,183400.0,76090.0
53925,Columbus,11.0,7781,62.0,3426,3197,173700.0,57557.0
66085,Stilwell,4.0,7779,298.0,2885,2688,329100.0,109363.0
95018,Felton,6.0,7778,414.0,3642,3213,460200.0,71964.0
56378,Sauk Centre,15.0,7778,37.0,3605,3118,171200.0,51311.0
28731,Flat Rock,6.0,7778,288.0,4241,3286,190200.0,42546.0
19033,Folsom,1.0,7777,7052.0,3108,2978,201900.0,63216.0
43543,Montpelier,9.0,7771,89.0,3634,3115,84900.0,40980.0
89109,Las Vegas,2.0,7770,1753.0,14574,4174,142400.0,40074.0
69162,Sidney,20.0,7765,18.0,3715,3307,111000.0,50382.0
01982,South Hamilton,4.0,7764,547.0,2880,2692,490400.0,105865.0
97009,Boring,7.0,7762,254.0,3030,2875,309600.0,60082.0
97882,Umatilla,7.0,7760,329.0,2134,1982,121200.0,46667.0
18328,Dingmans Ferry,11.0,7759,93.0,4842,2933,161000.0,58110.0
56265,Montevideo,15.0,7757,29.0,3532,3272,109000.0,50946.0
38967,Winona,11.0,7755,42.0,3376,2961,69800.0,31793.0
53130,Hales Corners,2.0,7755,2415.0,3536,3332,226500.0,63091.0
36784,Thomasville,17.0,7754,29.0,3640,3084,91700.0,37575.0
66218,Shawnee,3.0,7754,862.0,2577,2474,214500.0,96300.0
25276,Spencer,12.0,7752,46.0,3789,3236,81800.0,25999.0
99506,Jber,6.0,7749,438.0,2043,2030,,60753.0
95742,Rancho Cordova,6.0,7749,156.0,2635,2442,291100.0,96278.0
29449,Hollywood,11.0,7749,98.0,3545,3061,207300.0,46541.0
35986,Rainsville,6.0,7744,171.0,3449,3118,100900.0,39882.0
28694,West Jefferson,8.0,7744,117.0,4733,3392,158600.0,35476.0
81303,Durango,14.0,7743,36.0,3372,3080,350000.0,63684.0
33194,Miami,0.625,7742,87.0,1801,1703,233000.0,68521.0
16059,Valencia,5.0,7738,301.0,3283,3125,201700.0,64160.0
20833,Brookeville,5.0,7735,402.0,2545,2477,592600.0,137411.0
32618,Archer,8.0,7732,85.0,3463,3088,161400.0,43440.0
15062,Monessen,2.0,7731,2300.0,4244,3530,75200.0,31225.0
14141,Springville,9.0,7728,110.0,3313,3071,123800.0,51310.0
35952,Altoona,11.0,7727,70.0,3392,2997,77600.0,35650.0
95019,Freedom,0.7954545454545454,7727,6364.0,2061,1993,273700.0,36791.0
81637,Gypsum,22.0,7721,10.0,2764,2407,341300.0,83657.0
06471,North Branford,4.0,7720,858.0,3207,3068,285200.0,81570.0
59417,Browning,59.0,7719,6.0,2521,2237,60000.0,27670.0
95932,Colusa,13.0,7718,62.0,3047,2825,173900.0,50531.0
08640,Fort Dix,3.0,7716,361.0,898,784,,68108.0
32439,Freeport,14.0,7715,75.0,4219,3132,153700.0,46206.0
65018,California,14.0,7714,47.0,3300,3016,116000.0,45645.0
35044,Childersburg,8.0,7713,134.0,3547,3105,106900.0,29883.0
32112,Crescent City,11.0,7713,146.0,4144,2940,77200.0,28214.0
98403,Tacoma,1.0,7713,7029.0,4569,4079,375100.0,52763.0
74631,Blackwell,8.0,7709,81.0,3706,3106,49700.0,36380.0
85087,New River,16.0,7708,103.0,3248,2837,270100.0,74805.0
39556,Kiln,11.0,7705,73.0,3351,2786,111000.0,46066.0
66025,Eudora,9.0,7704,118.0,2931,2797,160200.0,69073.0
02828,Greenville,2.0,7704,1595.0,3226,3088,275000.0,75408.0
03904,Kittery,4.0,7703,688.0,3924,3458,285000.0,63378.0
64106,Kansas City,1.0,7701,5000.0,3669,3248,172300.0,25649.0
44303,Akron,2.0,7700,3336.0,4183,3660,147300.0,48065.0
08086,Thorofare,3.0,7699,1051.0,3527,3216,208200.0,68497.0
12570,Poughquag,5.0,7699,358.0,2662,2540,357600.0,93875.0
30442,Millen,14.0,7698,25.0,3845,2932,62800.0,25047.0
46711,Berne,9.0,7698,129.0,2741,2507,120000.0,41559.0
46723,Churubusco,8.0,7692,123.0,3115,2903,142500.0,58016.0
12307,Schenectady,0.9090909090909091,7692,10795.0,3387,2769,76300.0,21875.0
05488,Swanton,11.0,7690,119.0,3763,2991,192700.0,52026.0
47454,Paoli,10.0,7688,61.0,3573,3051,83300.0,38557.0
03049,Hollis,5.0,7688,242.0,2931,2812,395300.0,113125.0
97205,Portland,2.0,7688,7875.0,5464,4912,393400.0,25938.0
19533,Leesport,5.0,7686,429.0,2483,2376,184200.0,60870.0
72031,Clinton,17.0,7683,26.0,4017,3187,85200.0,32921.0
78648,Luling,10.0,7683,53.0,3112,2756,85900.0,34903.0
86505,Ganado,40.0,7682,7.0,3112,2312,55400.0,23481.0
79830,Alpine,54.0,7682,4.0,4117,3460,127600.0,42062.0
53010,Campbellsport,11.0,7681,75.0,3384,2995,188500.0,61231.0
78119,Kenedy,19.0,7680,24.0,2387,1872,64800.0,38527.0
28754,Mars Hill,9.0,7679,89.0,3912,2896,168500.0,38148.0
17345,Manchester,3.0,7679,761.0,3212,3073,144000.0,55438.0
71343,Jonesville,23.0,7678,15.0,3739,3042,70200.0,41734.0
59911,Bigfork,33.0,7678,20.0,5995,3444,344400.0,52850.0
35670,Somerville,11.0,7676,75.0,3300,3014,110400.0,44741.0
30817,Lincolnton,12.0,7676,40.0,4281,3120,105200.0,35830.0
17921,Ashland,8.0,7676,203.0,3227,2673,88300.0,47956.0
29842,Beech Island,5.0,7675,196.0,3382,2966,76100.0,30537.0
70090,Vacherie,15.0,7671,154.0,3039,2746,112400.0,60000.0
33476,Pahokee,5.0,7669,292.0,2852,2405,111700.0,25134.0
49651,Lake City,17.0,7665,34.0,5225,3150,94100.0,38229.0
77371,Shepherd,10.0,7665,60.0,3159,2684,67800.0,38595.0
98250,Friday Harbor,13.0,7664,123.0,5556,3565,449500.0,59414.0
38059,Newbern,10.0,7663,60.0,3212,2931,99600.0,41643.0
51334,Estherville,13.0,7661,41.0,3466,3130,83600.0,48157.0
04473,Orono,6.0,7660,427.0,3087,2829,204500.0,37528.0
62062,Maryville,3.0,7658,1193.0,3216,3058,194500.0,79841.0
93449,Pismo Beach,4.0,7657,766.0,5587,3835,589400.0,65859.0
62821,Carmi,14.0,7657,44.0,3701,3318,79600.0,39010.0
45661,Piketon,13.0,7657,75.0,3130,2811,96700.0,39545.0
37331,Etowah,5.0,7656,184.0,3702,3146,116000.0,35729.0
56425,Baxter,4.0,7655,404.0,3188,2973,169500.0,60509.0
27018,East Bend,8.0,7655,93.0,3472,3115,120800.0,43724.0
21084,Jarrettsville,5.0,7652,312.0,2806,2713,371600.0,92794.0
28460,Sneads Ferry,6.0,7652,219.0,6112,3203,183700.0,46164.0
08734,Lanoka Harbor,3.0,7651,1338.0,2998,2655,290600.0,86357.0
62707,Springfield,10.0,7648,178.0,3261,3049,131600.0,69212.0
10547,Mohegan Lake,2.0,7647,1509.0,2851,2609,322600.0,81820.0
77864,Madisonville,12.0,7647,38.0,3183,2720,88900.0,37880.0
93463,Solvang,8.0,7646,253.0,3589,3130,743100.0,66146.0
44233,Hinckley,4.0,7646,286.0,2859,2753,265500.0,78507.0
52349,Vinton,12.0,7643,52.0,3315,3083,115900.0,51339.0
44307,Akron,2.0,7643,3978.0,4159,3474,69200.0,15900.0
19510,Blandon,2.0,7639,1366.0,2733,2642,203600.0,77520.0
85937,Snowflake,20.0,7638,25.0,3228,2613,133000.0,52763.0
54495,Wisconsin Rapids,11.0,7637,71.0,3658,3304,94600.0,36530.0
97496,Winston,9.0,7634,87.0,3281,3030,143000.0,34858.0
35151,Sylacauga,12.0,7632,45.0,3654,3040,95300.0,45122.0
24609,Cedar Bluff,11.0,7630,73.0,3569,3206,82900.0,34947.0
17102,Harrisburg,0.8522727272727273,7628,9723.0,5072,4147,137100.0,37889.0
89429,Silver Springs,18.0,7627,45.0,3499,3052,94900.0,32459.0
