zipcode,population,radius_in_miles,population_density,percent_occupied_units,median_home_value,median_household_income,kmeans_labels
26501,19616,8.0,326.0,0.9161145423919147,130900.0,42127.0,0
94706,19615,0.9659090909090908,13287.0,0.9390200498279748,615600.0,81206.0,1
30728,19612,13.0,113.0,0.8811042802459111,90100.0,38023.0,0
63042,19602,5.0,1609.0,0.9286402054135017,106400.0,42648.0,0
7650,19601,1.0,15848.0,0.9418162044589451,529800.0,60342.0,1
35214,19592,5.0,736.0,0.8718581687612208,100600.0,43263.0,0
27591,19589,8.0,295.0,0.9252312101081152,137500.0,50998.0,0
2536,19583,5.0,707.0,0.6924556707929074,339900.0,61063.0,1
93263,19582,10.0,216.0,0.9304429783223375,131300.0,41448.0,0
48098,19582,2.0,2085.0,0.964516129032258,288200.0,113574.0,1
79706,19571,18.0,26.0,0.9318850735809391,96400.0,58737.0,0
60093,19570,3.0,2299.0,0.921443736730361,862700.0,163719.0,1
7735,19569,3.0,3821.0,0.9475650605514043,266900.0,67832.0,1
7950,19564,3.0,2156.0,0.9570368441609165,450600.0,104509.0,1
7461,19563,8.0,232.0,0.8253585633361455,296200.0,84470.0,1
66209,19561,2.0,3168.0,0.9385435168738899,346800.0,106054.0,1
44202,19561,5.0,646.0,0.9419066534260179,229500.0,79805.0,1
37615,19560,6.0,538.0,0.896996176952485,176200.0,50740.0,0
50125,19556,13.0,119.0,0.934990934990935,163600.0,59072.0,0
25404,19551,6.0,489.0,0.9028424976700838,154500.0,47630.0,0
89011,19550,5.0,1150.0,0.7968098415346122,167200.0,55856.0,0
99403,19548,14.0,128.0,0.9493212669683257,171100.0,42813.0,0
77011,19547,2.0,5477.0,0.8568955568378535,80300.0,26838.0,0
77385,19534,5.0,896.0,0.9510672281109337,155800.0,82175.0,0
14051,19533,4.0,1196.0,0.9573301230604602,239000.0,101660.0,1
47129,19527,4.0,2074.0,0.9290058608868739,105000.0,41607.0,0
47710,19527,4.0,2221.0,0.8772061183014226,88400.0,36218.0,0
68845,19523,12.0,175.0,0.9563358383000777,164600.0,53642.0,0
33566,19522,5.0,851.0,0.9126133553173948,162200.0,57884.0,0
97015,19521,3.0,2216.0,0.9375923190546529,272900.0,58954.0,1
80915,19519,2.0,2508.0,0.9402429952888669,160200.0,51062.0,0
32967,19518,6.0,468.0,0.7774546183933407,178700.0,44667.0,0
49735,19515,14.0,78.0,0.7055369885285881,120600.0,48102.0,0
29512,19514,16.0,90.0,0.8574385510996119,61900.0,29037.0,0
89706,19510,7.0,616.0,0.8950512907225792,125400.0,42955.0,0
10509,19507,6.0,540.0,0.932278396137857,367700.0,90437.0,1
90254,19506,1.0,13665.0,0.9397756347175753,1000001.0,101655.0,1
2170,19505,1.0,9364.0,0.9655515483148862,353000.0,66917.0,1
93210,19504,24.0,25.0,0.8926799007444168,148300.0,47088.0,0
33901,19500,2.0,3042.0,0.7691470054446461,127800.0,30756.0,0
32713,19491,3.0,943.0,0.8973400747417015,156900.0,54098.0,0
30512,19490,14.0,88.0,0.6572855557317266,201500.0,39269.0,2
23805,19490,8.0,266.0,0.922618365241316,160200.0,47366.0,0
35235,19484,4.0,1389.0,0.9191919191919192,118000.0,49336.0,0
44147,19480,3.0,1479.0,0.9343012704174228,214000.0,76021.0,1
6468,19479,5.0,747.0,0.9735472679965308,399000.0,103589.0,1
79045,19473,30.0,16.0,0.8967896367220501,80000.0,41975.0,0
27546,19471,11.0,157.0,0.8821318297758088,127100.0,40198.0,0
39204,19468,4.0,1437.0,0.8251637951953409,69200.0,25565.0,0
74107,19458,4.0,758.0,0.8773890689616631,79800.0,36131.0,0
39565,19453,12.0,70.0,0.8952293094359515,140900.0,54159.0,0
66046,19452,7.0,476.0,0.9187910947052716,158100.0,44049.0,0
95841,19448,2.0,4771.0,0.9037937301226715,171200.0,36967.0,0
8550,19445,4.0,1044.0,0.9708333333333333,594200.0,169661.0,1
73130,19439,2.0,1953.0,0.9411836337067706,123400.0,59262.0,0
63367,19433,3.0,1453.0,0.9411912540839407,228600.0,84756.0,1
77545,19431,3.0,1595.0,0.9386122448979591,135700.0,67970.0,0
35055,19427,9.0,303.0,0.8927816705594483,109800.0,35726.0,0
53589,19427,9.0,231.0,0.9316076941344099,214500.0,65586.0,1
53005,19425,4.0,1333.0,0.9546724225495176,266300.0,85288.0,1
46012,19414,6.0,598.0,0.8881317433276548,100100.0,47044.0,0
33137,19410,2.0,9586.0,0.8065588914549654,234900.0,48959.0,0
78222,19408,4.0,887.0,0.8910352333015916,97600.0,46000.0,0
82501,19408,35.0,21.0,0.9209110249030159,172000.0,48161.0,0
7407,19403,2.0,7328.0,0.9522004062288423,372500.0,62457.0,1
58703,19396,14.0,121.0,0.9557864218410244,164800.0,60273.0,0
76126,19395,7.0,305.0,0.9370097456619919,142900.0,76330.0,0
6105,19392,2.0,8262.0,0.8795062170140442,286200.0,30657.0,1
45205,19389,2.0,6687.0,0.7711229946524064,69700.0,29097.0,0
2863,19385,0.9659090909090908,16139.0,0.8726616782469268,167600.0,27993.0,0
92264,19383,9.0,371.0,0.6229288214702451,245700.0,43246.0,2
48532,19375,5.0,1266.0,0.8909012037739942,89900.0,39197.0,0
55305,19368,3.0,2080.0,0.9232690578479369,285600.0,66298.0,1
78382,19364,27.0,192.0,0.6248479318734793,140500.0,45732.0,2
30312,19360,2.0,5774.0,0.835429332889148,189400.0,39105.0,0
54452,19360,22.0,44.0,0.8769095505000549,120900.0,50827.0,0
44505,19357,5.0,1106.0,0.8098863636363637,77700.0,29777.0,0
18235,19353,11.0,244.0,0.9085875839321474,169300.0,51865.0,0
28712,19347,10.0,154.0,0.7911515940143136,173200.0,40732.0,0
40047,19345,6.0,652.0,0.9493588065951322,162900.0,62323.0,0
32548,19343,10.0,1488.0,0.7073150863473444,156300.0,47506.0,0
11415,19341,0.9659090909090908,34042.0,0.9356941125353031,289800.0,63549.0,1
55410,19340,2.0,6498.0,0.948544120915759,337300.0,92462.0,1
40330,19334,14.0,87.0,0.8703313753740441,127600.0,44504.0,0
24503,19331,7.0,462.0,0.9179275561668959,236100.0,66161.0,1
92106,19330,2.0,3426.0,0.9381158375390531,834800.0,82075.0,1
29341,19330,9.0,206.0,0.9147033949498611,106400.0,39334.0,0
22655,19328,6.0,549.0,0.9353089032940866,224400.0,76113.0,1
71037,19325,15.0,176.0,0.9174498348996698,144900.0,64447.0,0
18603,19320,9.0,375.0,0.9106529209621993,115400.0,42966.0,0
89118,19318,2.0,1825.0,0.8263473053892215,153400.0,51250.0,0
85013,19314,2.0,5195.0,0.8377958512290963,181900.0,43576.0,0
46808,19309,3.0,1803.0,0.8703825136612022,77100.0,39452.0,0
42025,19305,13.0,97.0,0.8619318792306866,105900.0,42310.0,0
8232,19292,3.0,3262.0,0.9179796789868944,156400.0,37330.0,0
94127,19289,1.0,10895.0,0.9628252788104089,916900.0,131351.0,1
28278,19283,7.0,677.0,0.8969203359633494,199200.0,76566.0,1
79015,19277,19.0,50.0,0.9145129224652088,159200.0,51951.0,0
15425,19270,7.0,346.0,0.917388857625211,83800.0,38381.0,0
15801,19270,9.0,298.0,0.8735806207418623,107200.0,44277.0,0
31326,19269,8.0,275.0,0.9041150619256891,171500.0,67723.0,0
61104,19269,2.0,4272.0,0.8309109064684345,71800.0,23088.0,0
33434,19260,2.0,2896.0,0.7427416941035618,192600.0,48713.0,0
70611,19256,7.0,235.0,0.9208814549316341,164100.0,65534.0,0
83442,19250,13.0,208.0,0.9470832005100415,168100.0,54145.0,0
94089,19245,2.0,3212.0,0.9654714475431607,168300.0,85769.0,1
93444,19244,8.0,279.0,0.9108457158727954,390200.0,61751.0,1
43311,19240,10.0,189.0,0.9018957345971564,120100.0,46706.0,0
6401,19237,2.0,3203.0,0.9216408744780152,232900.0,45505.0,0
46016,19225,3.0,3020.0,0.7657936825269892,45200.0,22964.0,0
53593,19225,9.0,267.0,0.9443878849580046,294100.0,90738.0,1
55317,19218,3.0,1534.0,0.9619875101819169,310400.0,102759.0,1
47834,19215,10.0,128.0,0.8912504427913567,93700.0,45352.0,0
44113,19213,3.0,5018.0,0.8261284473709324,106100.0,32682.0,0
43611,19207,3.0,2760.0,0.8848161723869821,88700.0,41233.0,0
19963,19206,10.0,180.0,0.883625249794287,209200.0,52766.0,0
70526,19206,13.0,154.0,0.8860634489569189,90000.0,34447.0,0
21286,19206,3.0,2255.0,0.9499650919245985,306100.0,68682.0,1
76541,19206,2.0,4042.0,0.7993363263712668,69300.0,28946.0,0
97914,19205,18.0,75.0,0.9164652567975831,134400.0,31478.0,0
13205,19201,3.0,5566.0,0.8807086161279191,78100.0,31501.0,0
44142,19201,4.0,2513.0,0.9544508387412759,117700.0,49010.0,0
53190,19200,10.0,143.0,0.8856607310215557,189800.0,41859.0,0
99212,19197,5.0,1581.0,0.9355172413793104,157000.0,52161.0,0
29379,19186,14.0,75.0,0.8493282149712092,76100.0,35121.0,0
44149,19177,4.0,1717.0,0.9640765326044514,193000.0,82540.0,1
79934,19174,9.0,324.0,0.9360879904875149,137400.0,61951.0,0
33573,19172,5.0,1087.0,0.8303700491471524,130200.0,41667.0,0
8052,19172,2.0,5008.0,0.9281599826105859,198800.0,58545.0,0
53094,19169,11.0,214.0,0.9458069620253164,168200.0,48951.0,0
11428,19168,0.9659090909090908,23021.0,0.9584775086505191,407700.0,69330.0,1
93630,19162,11.0,123.0,0.9340659340659341,171100.0,48115.0,0
33711,19162,2.0,4019.0,0.805780989438577,125600.0,36154.0,0
44017,19161,2.0,3083.0,0.9386426245930378,128000.0,56199.0,0
85028,19157,3.0,1911.0,0.9354394026421596,284800.0,85058.0,1
66203,19156,2.0,3050.0,0.9401416495316427,154500.0,52977.0,0
33405,19155,2.0,4258.0,0.8624215663490588,180100.0,43311.0,0
11501,19148,1.0,9344.0,0.9611019002678229,440000.0,79013.0,1
7928,19144,3.0,2216.0,0.9525522202240974,724000.0,142703.0,1
40962,19143,17.0,52.0,0.883442838370565,58000.0,22324.0,0
29036,19140,7.0,354.0,0.8753616200578592,267100.0,78522.0,1
78132,19139,12.0,103.0,0.9105658884052236,261600.0,82917.0,1
90814,19131,2.0,14122.0,0.9349510603588908,612400.0,55415.0,1
49058,19127,12.0,130.0,0.8813131313131313,111000.0,46777.0,0
57078,19121,12.0,171.0,0.916504144319844,130900.0,50660.0,0
37321,19113,11.0,169.0,0.8950979169265311,98300.0,34046.0,0
54937,19112,13.0,167.0,0.932947540571141,170200.0,59556.0,0
13790,19104,6.0,660.0,0.9129152097902098,88600.0,39518.0,0
33603,19100,1.0,4618.0,0.8586521352313167,134100.0,34565.0,0
62401,19096,10.0,183.0,0.9189631013545072,120500.0,50363.0,0
82007,19096,26.0,97.0,0.9266536490114718,116500.0,43424.0,0
2459,19095,3.0,3815.0,0.9612597959485435,803000.0,133801.0,1
36507,19090,21.0,57.0,0.8832551654202053,108700.0,39539.0,0
36066,19089,5.0,961.0,0.9470292563474675,163300.0,63828.0,0
10302,19088,3.0,15982.0,0.9338727244437529,382000.0,56841.0,1
85648,19080,17.0,121.0,0.8839021349540284,134100.0,47677.0,0
1606,19077,3.0,3217.0,0.9401112557699136,216500.0,66912.0,1
89146,19071,2.0,3980.0,0.8941394201110425,220200.0,43003.0,0
34480,19068,7.0,565.0,0.8666666666666667,157300.0,50296.0,0
79407,19068,11.0,269.0,0.904127358490566,93600.0,40221.0,0
19027,19067,2.0,4824.0,0.943006411778675,284600.0,69793.0,1
1749,19063,5.0,1655.0,0.9412353088272069,295800.0,71971.0,1
17745,19063,21.0,88.0,0.8570740517760386,116300.0,36547.0,0
43812,19061,13.0,118.0,0.8981119427996872,90500.0,36449.0,0
53149,19057,8.0,325.0,0.9395323837678043,268800.0,78876.0,1
20895,19054,2.0,4694.0,0.9585284280936455,554500.0,122896.0,1
61802,19052,10.0,230.0,0.9048032093678846,120700.0,43767.0,0
22206,19051,2.0,9303.0,0.9377865094957433,406000.0,98985.0,1
43952,19050,5.0,737.0,0.8521768103065305,84700.0,32045.0,0
60513,19047,2.0,6034.0,0.9534288638689867,240100.0,72653.0,1
53121,19045,9.0,165.0,0.8520492774224118,190200.0,57909.0,0
14218,19039,4.0,2323.0,0.9099862331886053,85900.0,36362.0,0
60104,19038,1.0,8088.0,0.9305807622504537,140200.0,50244.0,0
92082,19037,12.0,155.0,0.9251974370436596,439800.0,81835.0,1
85749,19032,13.0,317.0,0.9206995687589842,366200.0,84151.0,1
2766,19031,6.0,684.0,0.9517875686099985,304600.0,81069.0,1
98177,19030,4.0,3341.0,0.95481554840307,478600.0,95648.0,1
92029,19021,5.0,804.0,0.958310700706138,486900.0,71628.0,1
32803,19020,2.0,2741.0,0.9038749532010483,209100.0,53101.0,0
99701,19019,46.0,4.0,0.8662533215234721,183100.0,50585.0,0
8110,19008,4.0,2963.0,0.9503810857053974,151400.0,49747.0,0
85310,19007,3.0,2085.0,0.9446342157699972,215700.0,86660.0,1
80921,18999,7.0,218.0,0.9455459770114942,371900.0,101138.0,1
33936,18994,3.0,961.0,0.7715702164171989,69200.0,36845.0,0
90015,18986,1.0,11100.0,0.8999393571861735,429100.0,27393.0,1
32444,18985,3.0,2021.0,0.908721138892212,183900.0,61233.0,0
19605,18985,4.0,1134.0,0.956849918228708,154400.0,58033.0,0
75142,18982,15.0,109.0,0.8994158712067246,110700.0,53809.0,0
31030,18977,13.0,109.0,0.889542036910458,92000.0,33116.0,0
74129,18976,3.0,4554.0,0.9136735979836169,99200.0,39163.0,0
44830,18962,9.0,159.0,0.8832675794847993,81200.0,40328.0,0
11754,18958,3.0,2585.0,0.9621505376344086,424300.0,98226.0,1
24523,18952,18.0,84.0,0.8978310502283106,160100.0,42685.0,0
35806,18951,5.0,814.0,0.9286882564605823,209400.0,69644.0,1
11733,18949,4.0,1600.0,0.9604805564337654,518400.0,141233.0,1
31069,18948,9.0,196.0,0.9069913392745074,138000.0,51739.0,0
45405,18948,2.0,4839.0,0.7049249809273544,66600.0,27521.0,0
77019,18944,3.0,5382.0,0.906648451730419,378700.0,87394.0,1
45822,18943,12.0,116.0,0.8225085178875639,121600.0,46650.0,0
42103,18936,7.0,267.0,0.9400220777627867,173600.0,59942.0,0
60124,18935,6.0,495.0,0.9450407900386432,289400.0,102059.0,1
15120,18931,2.0,4051.0,0.876896446390388,79000.0,41453.0,0
33323,18929,3.0,2869.0,0.8755561547795605,220400.0,75945.0,1
48837,18926,7.0,238.0,0.937888198757764,159200.0,65663.0,0
85607,18925,26.0,23.0,0.8681380081016902,87000.0,28125.0,0
53022,18920,4.0,678.0,0.9598502452878905,240900.0,74646.0,1
52241,18911,3.0,1592.0,0.9341756919374248,186100.0,56862.0,0
93560,18910,19.0,119.0,0.8781050631193159,124100.0,59142.0,0
44709,18905,2.0,3285.0,0.8902664491571506,116800.0,42849.0,0
97034,18905,3.0,2573.0,0.9326763239135597,557800.0,99492.0,1
91506,18904,2.0,7726.0,0.953071779992431,520200.0,71914.0,1
27101,18901,4.0,1481.0,0.8607490171735982,118700.0,24350.0,0
37069,18899,6.0,511.0,0.9636309435087196,366700.0,110798.0,1
98264,18893,8.0,331.0,0.9496829335539013,279000.0,57026.0,1
20646,18890,11.0,229.0,0.9496792587312901,350300.0,104971.0,1
95138,18889,5.0,725.0,0.9684264131726362,714400.0,143261.0,1
35022,18888,8.0,288.0,0.9202943744542846,160500.0,57765.0,0
11360,18884,1.0,13251.0,0.9409110442629995,524000.0,76183.0,1
70002,18879,1.0,5866.0,0.8849218999043672,256400.0,52132.0,1
17225,18879,8.0,232.0,0.9471647765176785,208500.0,60278.0,0
70592,18878,6.0,454.0,0.9505047672462142,189100.0,82115.0,1
40206,18865,3.0,3304.0,0.9160953944192334,166700.0,43036.0,0
75137,18861,2.0,3095.0,0.9504377294549562,126000.0,58895.0,0
92108,18858,4.0,4402.0,0.9019050081889493,285000.0,63098.0,1
80751,18857,20.0,40.0,0.9090397863067623,120700.0,38946.0,0
37766,18850,13.0,123.0,0.789005992973755,88600.0,29266.0,0
33167,18846,2.0,4547.0,0.9132231404958677,119800.0,36942.0,0
23692,18846,5.0,826.0,0.9481083844580777,307300.0,81387.0,1
80203,18839,1.0,17556.0,0.9166219119226638,233000.0,41999.0,0
15644,18836,5.0,853.0,0.9023877957108114,112300.0,47939.0,0
66204,18832,2.0,3810.0,0.9266687891329725,139000.0,52761.0,0
19090,18832,2.0,3505.0,0.9577101598762249,252200.0,66857.0,1
29053,18830,9.0,232.0,0.8817005545286506,70600.0,36264.0,0
98408,18830,2.0,5569.0,0.9237199582027168,176200.0,49535.0,0
44314,18825,2.0,4316.0,0.8746903850484126,69400.0,34268.0,0
28704,18821,6.0,571.0,0.9005326540064845,198800.0,60077.0,0
32217,18817,2.0,3564.0,0.8951185193202728,188300.0,46157.0,0
8872,18811,4.0,2103.0,0.9519878937955703,312100.0,72956.0,1
79110,18811,3.0,3363.0,0.9522339997316517,102800.0,47834.0,0
38555,18809,10.0,194.0,0.8718897108271688,144400.0,35403.0,0
36203,18799,8.0,491.0,0.9149729868793414,125300.0,49490.0,0
19947,18799,10.0,157.0,0.8966916354556804,205400.0,50329.0,0
7506,18791,2.0,5636.0,0.9610624033006705,375000.0,79203.0,1
46818,18790,7.0,284.0,0.9431393486385478,127100.0,55848.0,0
12477,18787,9.0,285.0,0.8940285003392897,220400.0,60862.0,0
6107,18786,2.0,2879.0,0.9627835839918429,354400.0,107972.0,1
49002,18786,5.0,1064.0,0.9138010087116002,130200.0,44526.0,0
98053,18784,6.0,662.0,0.9289074751698903,544500.0,116518.0,1
36870,18783,6.0,773.0,0.9195873561698188,129400.0,60009.0,0
46733,18777,11.0,109.0,0.9207509134433665,114900.0,49288.0,0
14760,18775,8.0,296.0,0.9020073386574574,74500.0,41807.0,0
44705,18772,3.0,2289.0,0.8813996316758748,70700.0,31549.0,0
13903,18763,5.0,474.0,0.9284802043422733,99400.0,44267.0,0
44333,18763,5.0,674.0,0.9354638919856311,228300.0,77530.0,1
4074,18760,8.0,394.0,0.8704486727742542,308100.0,77034.0,1
41101,18758,4.0,1943.0,0.8876491383119752,90100.0,34959.0,0
32609,18756,9.0,167.0,0.8789396530662106,103100.0,33504.0,0
84780,18756,8.0,511.0,0.8115384615384615,217500.0,47686.0,0
36869,18751,10.0,251.0,0.8609651218346871,100000.0,32202.0,0
29307,18751,6.0,416.0,0.9019671422395158,134900.0,43672.0,0
82716,18747,40.0,17.0,0.8980047093815838,173900.0,71715.0,0
8085,18737,7.0,406.0,0.9576404141826169,283400.0,98854.0,1
36606,18733,2.0,2857.0,0.8888764296927563,103600.0,37447.0,0
32024,18733,11.0,131.0,0.9121103730199285,117500.0,39300.0,0
46240,18731,3.0,1915.0,0.9103394153423583,200400.0,53699.0,0
95110,18730,3.0,4014.0,0.9028237892412052,386200.0,63184.0,1
38108,18729,4.0,2674.0,0.8068060971286778,46700.0,22497.0,0
7503,18723,1.0,12085.0,0.9364842454394693,280900.0,36257.0,1
96814,18721,0.9090909090909092,15032.0,0.8711003843747207,452000.0,54085.0,1
23704,18716,2.0,3699.0,0.8597097442985487,160300.0,34072.0,0
33432,18715,2.0,3904.0,0.7408358627130516,446300.0,55150.0,1
89144,18714,2.0,4768.0,0.8797074954296161,233800.0,73492.0,1
38829,18707,16.0,70.0,0.8901003593111139,77000.0,33953.0,0
98310,18703,2.0,3137.0,0.9107162564838318,214900.0,47817.0,0
49301,18701,9.0,330.0,0.9574042749500231,275200.0,118761.0,1
55129,18697,4.0,956.0,0.9552238805970149,314300.0,107649.0,1
55446,18695,3.0,1842.0,0.9513987366249839,321500.0,103035.0,1
27539,18692,8.0,593.0,0.9472934472934473,240700.0,82524.0,1
31750,18687,14.0,66.0,0.8610116917203532,81500.0,29934.0,0
72801,18685,3.0,2298.0,0.9236528947720284,108700.0,29820.0,0
77056,18673,2.0,5397.0,0.8453137734311329,555700.0,93069.0,1
7746,18666,3.0,1430.0,0.9718939635899074,495900.0,140759.0,1
63104,18656,2.0,5399.0,0.8366236162361623,192700.0,45498.0,0
88130,18651,18.0,30.0,0.9048124088558929,112000.0,38668.0,0
92532,18644,6.0,1031.0,0.9034551165481898,234400.0,81807.0,1
46706,18630,9.0,216.0,0.9265729839220155,122700.0,48743.0,0
32778,18617,6.0,742.0,0.8126858275520317,122400.0,40578.0,0
24179,18616,8.0,394.0,0.9329165664823275,169600.0,50819.0,0
33034,18613,4.0,67.0,0.8622384273937856,88500.0,27996.0,0
39307,18603,9.0,195.0,0.8919216983733113,66000.0,28216.0,0
48854,18598,10.0,167.0,0.9336387434554974,152000.0,63552.0,0
73036,18595,12.0,101.0,0.8891602224935559,90000.0,48938.0,0
44622,18588,8.0,339.0,0.9330024813895782,119900.0,45166.0,0
32601,18585,2.0,4105.0,0.8661123547596206,137800.0,23494.0,0
88061,18585,28.0,13.0,0.881301354652454,147400.0,40686.0,0
6801,18581,4.0,1100.0,0.9490829455242267,342800.0,85884.0,1
49456,18581,6.0,747.0,0.8513845466726218,168100.0,57262.0,0
54476,18580,6.0,442.0,0.9079093947270702,140600.0,51625.0,0
16365,18579,13.0,127.0,0.8838584794063877,90700.0,43176.0,0
29644,18578,10.0,226.0,0.9102462271644162,112600.0,46112.0,0
97754,18574,42.0,15.0,0.8469559367642112,158200.0,35764.0,0
53089,18568,4.0,682.0,0.9682802372086609,262100.0,75313.0,1
8690,18567,3.0,2623.0,0.9769974139104396,310300.0,96192.0,1
